Wall time,Step,Value
1701955965.81967,33785,108500.0
1701956068.771986,33839,170201.546875
1701956090.572919,33851,108774.34375
1701956135.928645,33876,157526.875
1701956207.038554,33913,139003.625
1701956398.746147,34017,146102.296875
1701956433.020512,34036,127072.921875
1701956445.506989,34043,159718.6875
1701956528.922013,34089,135656.671875
1701956629.976127,34141,119193.7734375
1701956635.391977,34144,102771.34375
1701957038.90163,34362,111953.125
1701957077.034957,34383,173873.90625
1701957180.407733,34438,134918.6875
1701957341.017192,34525,114031.21875
1701957342.825031,34526,139097.34375
1701957411.480612,34564,122351.9765625
1701957474.896676,34599,96985.21875
1701957494.845242,34608,147236.28125
1701957816.283951,34783,135371.1875
1701957992.816583,34878,129110.9609375
1701958366.284517,35079,107545.578125
1701958437.573025,35115,97363.703125
1701958549.760101,35177,137073.609375
1701958693.290052,35254,101622.65625
1701958840.537832,35333,134449.328125
1701958878.740696,35354,138802.59375
1701958893.179723,35362,116515.1171875
1701958916.899948,35375,124907.8671875
1701958920.513594,35377,160172.9375
1701959114.997788,35481,147215.046875
1701959118.616436,35483,115223.921875
1701959279.600693,35570,128971.328125
1701959285.069393,35573,133740.46875
1701959652.970397,35771,121158.375
1701959665.673579,35778,99962.421875
1701959789.007873,35844,152280.46875
1701959798.060944,35849,104110.078125
1701959990.165864,35953,130691.75
1701960020.969354,35970,153229.875
1701960146.776635,36037,118252.078125
1701960183.048772,36057,160000.875
1701960381.206432,36164,161873.375
1701960506.436511,36231,125062.84375
1701960533.472559,36246,153207.828125
1701960562.422633,36262,86291.328125
1701960585.914493,36275,103053.8046875
1701960654.685777,36310,145644.1875
1701960702.168798,36336,137124.796875
1701961133.63492,36569,136169.765625
1701961248.415051,36629,180502.109375
1701961302.852888,36659,140371.1875
1701961337.214279,36678,121612.6875
1701961502.155209,36767,112327.3984375
1701961577.035407,36806,115553.6953125
1701961584.301602,36810,140864.4375
1701961600.801331,36819,141457.15625
1701961656.722033,36850,97795.75
1701961764.194193,36907,132049.03125
1701962033.937102,37053,141728.53125
1701962248.16029,37169,125927.7578125
1701962312.021701,37202,107291.453125
1701962514.401381,37311,99348.21875
1701962781.09324,37455,126860.921875
1701962842.715867,37489,166002.53125
1701963356.888966,37764,107519.9375
1701963438.829614,37807,130651.3046875
1701963565.154961,37876,179516.609375
1701964152.174077,38192,154339.75
1701964256.158047,38247,144934.46875
1701964283.400774,38262,124626.8125
1701964473.850303,38365,135484.296875
1701964612.887694,38439,137837.203125
1701964641.759123,38455,111403.015625
1701964661.826226,38466,92422.8828125
1701964727.275286,38500,128999.546875
1701964872.969464,38580,158051.640625
1701964990.66668,38641,157443.71875
1701964992.467413,38642,108872.0390625
1701965103.745013,38700,147606.421875
1701965140.351197,38720,191893.59375
1701965218.252762,38763,145762.734375
1701965361.585302,38840,99305.9296875
1701965621.494505,38981,113375.390625
1701965667.285733,39004,137280.1875
1701965669.09237,39005,134320.734375
1701965919.667674,39141,114987.53125
1701966097.992454,39237,104163.609375
1701966204.849719,39296,109918.1875
1701966228.345598,39307,142314.734375
1701966751.566733,39591,130087.09375
1701966962.425556,39702,131906.453125
1701967013.147225,39730,117132.484375
1701967105.872738,39781,140728.4375
1701967286.939346,39878,136302.453125
1701967346.766787,39909,90494.46875
1701967355.872587,39914,159824.3125
1701967386.935758,39931,166644.875
1701967552.291853,40020,138997.1875
1701967930.198397,40224,144753.640625
1701968061.514452,40296,126470.1953125
1701968417.62604,40488,154504.96875
1701968443.743311,40500,112703.9140625
1701968502.237446,40532,130497.9140625
1701968552.764097,40560,99444.9375
1701968715.295104,40647,109050.796875
1701968733.540133,40657,86392.671875
1701968744.393647,40663,174214.359375
1701968751.670452,40667,108611.140625
1701968808.123371,40698,120195.828125
1701968815.644101,40700,168465.03125
1701968840.929901,40714,129662.3125
1701968851.854477,40720,161887.546875
1701968984.822563,40793,115635.515625
1701969435.131458,41040,121076.53125
1701969595.614112,41128,97044.3046875
1701969641.487117,41154,149592.40625
1701969805.345753,41244,148903.8125
1701969853.287458,41271,146175.84375
1701969981.245515,41341,129541.3125
1701970105.545827,41409,108267.65625
1701970250.819369,41491,126439.4140625
1701970339.104387,41539,145154.0
1701970367.284902,41555,190325.75
1701970773.533165,41780,123800.6953125
1701970890.215654,41844,129323.5
1701970938.071327,41871,127609.03125
1701971184.925674,42006,131072.71875
1701971197.437587,42013,116003.4765625
1701971415.245868,42134,133755.03125
1701971457.683039,42158,126896.875
1701971475.309747,42168,107635.6640625
1701971499.958168,42182,124129.9140625
1701971613.322788,42244,135028.25
1701971784.750562,42339,164345.515625
1701971985.566854,42450,120254.21875
1701972017.302103,42468,122547.7890625
1701972072.077372,42499,145101.21875
1701972272.37231,42608,128779.625
1701972395.702728,42678,152733.640625
1701972573.006395,42776,134174.609375
1701972854.563213,42931,112908.640625
1701972912.905155,42964,111391.890625
1701972942.836709,42981,85953.5390625
1701973015.439378,43020,117157.9375
1701973478.773499,43278,113409.84375
1701973832.359665,43474,102383.9609375
1701973914.008938,43518,129403.578125
1701973975.825093,43553,132712.625
1701974028.916173,43583,127581.2265625
1701974075.205564,43607,121193.125
1701974131.786832,43639,153012.0625
1701974262.945921,43711,163204.71875
1701974310.577337,43738,127076.328125
1701974317.605738,43742,133941.65625
1701974344.048619,43757,150880.375
1701974390.056715,43783,139513.375
1701974433.338371,43805,117090.78125
1701974740.284468,43976,104274.65625
1701974747.383836,43980,124765.796875
1701974770.455988,43993,159605.078125
1701974917.872591,44073,126238.5
1701974925.139009,44077,120587.96875
1701974994.156111,44113,81667.671875
1701975156.599062,44200,128679.6328125
1701975169.175342,44207,111936.5703125
1701975249.025005,44251,106106.1484375
1701975348.823006,44304,99458.8203125
1701975419.611735,44343,139260.984375
1701975533.745805,44404,133477.03125
1701975714.365696,44501,101477.34375
1701975783.512243,44539,132897.125
1701975867.157551,44585,108085.3125
1701975868.973227,44586,122598.7578125
1701975980.161067,44645,102920.84375
1701976134.298357,44729,145736.984375
1701976176.697907,44753,131308.859375
1701976267.923782,44802,115343.8828125
1701976292.519545,44816,116497.109375
1701976559.081966,44964,150547.3125
1701976612.144311,44994,135240.390625
1701976721.272745,45053,107018.25
1701976815.529201,45104,96247.3203125
1701977187.560372,45310,136922.0625
1701977203.386601,45319,130684.515625
1701977297.404899,45372,140009.15625
1701977544.921392,45507,128961.34375
1701977608.944489,45543,141078.78125
1701977818.369143,45658,200736.75
1701978022.809512,45771,118942.4296875
1701978147.284177,45839,112920.0390625
1701978209.244143,45874,116585.5546875
1701978485.309047,46024,127383.90625
1701978501.833195,46033,152465.28125
1701978550.945707,46060,160014.234375
1701978605.798604,46090,135918.671875
1701978672.068908,46124,114584.84375
1701978753.682499,46169,125485.6640625
1701978768.277417,46177,127047.0703125
1701978822.892378,46205,132926.34375
1701979032.757173,46318,114216.6328125
1701979061.927359,46334,104039.3515625
1701979174.408319,46396,124600.5390625
1701979209.577985,46413,165875.140625
1701979366.055651,46499,155104.8125
1701979386.029725,46508,126526.09375
1701979731.375314,46696,110724.21875
1701979829.883999,46748,141092.125
1701980403.041316,47057,125217.0234375
1701980664.263273,47198,158852.3125
1701980746.616796,47241,155837.75
1701980842.856584,47294,114142.234375
1701980859.176138,47301,93067.671875
1701980895.677749,47321,123416.5
1701980942.659719,47347,148160.46875
1701981109.333764,47437,144440.8125
1701981203.517081,47489,152369.75
1701981317.25118,47549,155102.953125
1701981329.89806,47556,113879.453125
1701981382.931156,47585,99246.84375
1701981483.524214,47638,100386.3671875
1701981490.78449,47642,148748.671875
1701981514.210073,47655,135242.8125
1701981539.707731,47669,130965.6328125
1701981583.241029,47693,125920.1953125
1701981609.279445,47705,91105.9375
1701981668.795234,47737,123418.796875
1701981681.424677,47744,158006.75
1701981706.946664,47758,124882.015625
1701981917.378952,47871,116036.125
1701981937.344217,47882,142436.40625
1701981948.32352,47888,104237.375
1701982026.84506,47929,157210.84375
1701982034.062476,47933,122190.4375
1701982059.381293,47947,137965.4375
1701982101.13721,47970,142082.5625
1701982296.742832,48076,138941.015625
1701982379.310736,48119,97648.3125
1701982492.301699,48181,98037.1640625
1701982521.410002,48197,122839.328125
1701982579.540016,48227,141074.46875
1701982939.807458,48421,117382.1796875
1701983020.993745,48466,99549.1875
1701983110.806775,48514,114510.890625
1701983124.956371,48522,135381.1875
1701983322.612324,48630,133165.375
1701983358.859214,48650,123243.015625
1701983721.70055,48844,130728.796875
1701983976.978124,48982,136076.875
1701984517.290734,49272,100635.546875
1701984619.503112,49326,118144.3671875
1701984664.942002,49351,107286.96875
