Wall time,Step,Value
1701981203.516164,47489,184135.65625
1701981317.250177,47549,184065.6875
1701981329.897076,47556,184056.65625
1701981382.930217,47585,184019.375
1701981483.523247,47638,183954.6875
1701981490.78352,47642,183951.96875
1701981514.209099,47655,183934.015625
1701981539.706794,47669,183916.375
1701981583.240052,47693,183889.78125
1701981609.278499,47705,183874.96875
1701981668.794225,47737,183837.875
1701981681.423692,47744,183833.34375
1701981706.945687,47758,183819.078125
1701981917.378015,47871,183690.84375
1701981937.343226,47882,183679.09375
1701981948.322557,47888,183672.953125
1701982026.844062,47929,183621.953125
1701982034.061541,47933,183617.203125
1701982059.380183,47947,183602.984375
1701982101.136243,47970,183578.640625
1701982296.741895,48076,183459.828125
1701982379.309807,48119,183414.171875
1701982492.300672,48181,183344.015625
1701982521.409081,48197,183327.8125
1701982579.539138,48227,183298.609375
1701982939.806487,48421,183080.140625
1701983020.992763,48466,183032.03125
1701983110.805842,48514,182978.15625
1701983124.955294,48522,182970.390625
1701983322.611405,48630,182849.1875
1701983358.858264,48650,182823.953125
1701983721.699437,48844,182617.453125
1701983976.977104,48982,182472.296875
1701984517.28976,49272,182156.828125
1701984619.502106,49326,182095.09375
1701984664.941004,49351,182068.3125
1701984898.695381,49477,181944.609375
1701985050.599027,49558,181862.71875
1701985165.698254,49619,181794.546875
1701985200.240885,49638,181772.671875
1701985306.911204,49697,181712.234375
1701985525.371892,49813,181591.546875
1701985669.860743,49892,181503.90625
1701985884.569446,50006,181392.15625
1701985975.086946,50056,181343.4375
1701986148.151196,50149,181248.015625
1701986177.423049,50165,181227.359375
1701986232.191229,50195,181198.0625
1701986369.262749,50268,181124.859375
1701986580.789461,50382,181007.765625
1701986744.380383,50470,180918.125
1701986871.370315,50538,180843.9375
1701987041.4199,50629,180746.09375
1701987045.068888,50631,180743.921875
1701987055.998834,50637,180736.953125
1701987394.105652,50819,180555.984375
1701987688.207625,50979,180391.78125
1701987757.544952,51015,180360.265625
1701987971.599107,51130,180244.390625
1701987978.837931,51134,180239.859375
1701988152.749937,51227,180150.0
1701988252.666035,51282,180093.484375
1701988365.932934,51342,180037.421875
1701988544.527089,51437,179942.53125
1701988926.27549,51641,179743.078125
