Wall time,Step,Value
1701657121.783493,8885,2594505.75
1701657152.901235,8904,2591548.0
1701657157.305315,8907,2591081.5
1701657188.648767,8928,2587742.25
1701657199.056789,8935,2586652.75
1701657233.171631,8958,2583038.75
1701657258.523278,8975,2580356.0
1701657285.486039,8993,2577518.75
1701657294.435839,8999,2576593.0
1701657311.950112,9009,2575010.0
1701657380.343605,9055,2567663.25
1701657392.27233,9063,2566398.0
1701657640.206161,9226,2540049.25
1701657650.658512,9233,2538905.5
1701657690.898132,9260,2534469.0
1701657763.92295,9307,2526698.5
1701657777.382447,9316,2525206.75
1701657825.089096,9348,2519843.75
1701657856.321472,9369,2516338.0
1701657923.156671,9412,2509180.75
1701657927.736167,9415,2508683.75
1701657957.659795,9435,2505318.25
1701657968.086501,9442,2504131.0
1701658006.764714,9468,2499729.0
1701658113.532407,9538,2487911.0
1701658126.975187,9547,2486332.25
1701658137.462679,9554,2485101.5
1701658156.725126,9567,2482865.25
1701658189.328295,9589,2479099.5
1701658248.66822,9627,2472524.0
1701658293.142842,9657,2467343.75
1701658327.382088,9680,2463335.25
1701658354.230522,9698,2460218.25
1701658461.873412,9768,2448082.5
1701658571.536067,9840,2435430.25
1701658576.011491,9843,2434905.25
1701658635.389167,9883,2427896.5
1701658673.562784,9907,2423673.75
1701658770.530999,9972,2412200.5
1701658889.482025,10050,2398349.25
1701658896.875035,10055,2397465.0
1701658901.303236,10058,2396932.75
1701658939.938032,10084,2392301.0
1701659009.902454,10128,2384485.0
1701659033.636667,10144,2381627.75
1701659069.244095,10168,2377329.5
1701659094.618644,10185,2374293.5
1701659203.009476,10256,2361677.75
1701659232.64686,10276,2358095.25
1701659243.038075,10283,2356825.25
1701659417.876568,10396,2336645.75
1701659422.332067,10399,2336106.75
1701659462.281825,10420,2332356.0
1701659550.331429,10479,2321788.25
1701659565.293494,10489,2320020.75
1701659571.349649,10493,2319314.25
1701659617.056719,10522,2314089.75
1701659666.253976,10555,2308178.5
1701659746.719964,10607,2298879.75
1701659772.049777,10624,2295855.5
1701659792.880368,10638,2293367.0
1701659816.704185,10654,2290518.0
1701659841.862187,10671,2287488.75
1701659905.052691,10711,2280324.75
1701659973.767092,10757,2272101.25
1701659975.269851,10758,2271922.75
1701660007.86562,10780,2268009.25
1701660018.30904,10787,2266752.25
1701660062.459381,10815,2261755.75
1701660077.291359,10825,2259987.25
1701660084.732291,10830,2259095.75
1701660101.06468,10841,2257143.0
1701660114.444139,10850,2255549.0
1701660135.17072,10864,2253042.5
1701660194.397699,10902,2246296.75
1701660198.825703,10905,2245758.75
1701660249.67622,10939,2239701.75
1701660255.651922,10943,2238997.0
1701660289.870198,10966,2234938.75
1701660298.784546,10972,2233872.5
1701660301.742857,10974,2233524.25
1701660364.284791,11014,2226460.0
1701660373.229353,11020,2225394.75
1701660392.637211,11033,2223092.5
1701660400.075787,11038,2222222.75
1701660498.203808,11102,2210964.5
1701660526.451852,11121,2207625.0
1701660539.977663,11130,2206037.0
1701660607.113056,11175,2198137.0
1701660641.431231,11198,2194094.25
1701660646.917083,11200,2193745.25
1701660648.441784,11201,2193575.25
1701660736.329988,11260,2183269.25
1701660754.134049,11272,2181184.25
1701660978.246867,11419,2155755.5
1701661057.472652,11472,2146679.75
1701661087.216325,11492,2143270.25
1701661136.272259,11523,2137981.0
1701661149.664367,11532,2136445.5
1701661174.884124,11549,2133555.75
1701661200.07128,11566,2130672.5
1701661246.287226,11597,2125424.5
1701661307.17162,11636,2118824.75
1701661324.973539,11648,2116810.5
1701661359.074566,11671,2112950.25
1701661380.12925,11685,2110601.25
1701661494.137318,11759,2098280.5
1701661666.715735,11873,2079487.0
1701661781.352814,11948,2067272.375
1701661812.640667,11969,2063881.375
1701661820.054441,11974,2063069.875
1701661840.735099,11988,2060818.625
1701661865.617899,12003,2058414.875
1701661876.079463,12010,2057290.625
1701661922.3832,12041,2052329.5
1701662070.266786,12138,2036937.5
1701662108.66513,12164,2032860.25
1701662114.58323,12168,2032238.0
1701662138.345471,12184,2029737.75
1701662203.235375,12226,2023213.125
1701662298.302752,12290,2013351.75
1701662302.745874,12293,2012893.125
1701662329.070603,12309,2010441.25
1701662474.472728,12405,1995806.75
1701662520.565593,12436,1991131.625
1701662552.999603,12458,1987820.75
1701662696.71035,12553,1973674.375
1701662806.461242,12625,1963093.125
1701662874.622717,12671,1956398.375
1701662916.105956,12699,1952346.625
1701663006.501844,12758,1943855.25
1701663030.208388,12774,1941563.75
1701663078.93168,12805,1937130.875
1701663122.396897,12834,1933014.875
1701663166.932223,12864,1928777.875
1701663186.266476,12877,1926944.5
1701663214.502138,12896,1924279.0
1701663281.614232,12939,1918258.625
1701663311.382659,12959,1915471.5
1701663400.106396,13017,1907451.0
1701663425.443299,13034,1905113.75
1701663465.528807,13061,1901407.125
1701663496.759981,13082,1898543.625
1701663514.62864,13094,1896915.75
1701663540.543525,13109,1894873.625
1701663546.516992,13113,1894333.0
1701663571.852057,13130,1892029.5
1701663625.580677,13166,1887170.75
1701663688.010213,13206,1881802.625
1701663689.541932,13207,1881669.125
1701663737.477815,13239,1877399.25
1701663850.784541,13313,1867597.875
1701663904.478464,13349,1862867.875
1701663986.386373,13402,1855945.0
1701663992.361127,13406,1855422.75
1701664022.158148,13426,1852817.125
1701664096.089457,13475,1846493.25
1701664143.349254,13504,1842766.875
1701664205.949807,13546,1837409.5
1701664281.974578,13597,1830939.375
1701664307.083784,13612,1829044.375
1701664319.105772,13620,1828034.5
1701664328.030562,13626,1827278.75
1701664406.924896,13679,1820651.5
1701664411.457339,13682,1820273.75
1701664473.61401,13722,1815302.875
1701664510.803605,13747,1812206.0
1701664553.800255,13776,1808638.0
1701664607.168447,13810,1804459.25
1701664659.307344,13845,1800180.5
1701664693.512585,13868,1797373.75
1701664717.311139,13884,1795441.0
1701664798.64761,13937,1789045.75
1701664828.155954,13957,1786645.25
1701664832.643966,13960,1786284.0
1701664847.513358,13970,1785086.125
1701664856.384772,13976,1784369.875
1701664888.994876,13998,1781744.25
1701665013.864195,14080,1772037.25
1701665228.286699,14221,1755593.5
1701665326.033083,14287,1748002.875
1701665327.512945,14288,1747888.375
1701665336.545194,14294,1747201.0
1701665353.554612,14303,1746173.0
1701665378.845267,14320,1744236.625
1701665396.800637,14332,1742865.625
1701665405.798487,14338,1742187.75
1701665493.527529,14397,1735513.25
1701665570.581553,14447,1729910.5
1701665640.082407,14494,1724670.125
1701665696.352933,14530,1720674.5
1701665731.992447,14554,1718022.0
1701665736.428865,14557,1717689.25
1701665850.179913,14632,1709487.125
1701665859.010348,14638,1708831.75
1701665903.478244,14668,1705565.375
1701665916.847842,14677,1704583.875
1701665922.848007,14681,1704150.125
1701665931.697967,14687,1703500.75
1701666021.706584,14746,1697135.75
1701666070.805405,14779,1693589.125
1701666072.311614,14780,1693482.125
1701666084.363612,14788,1692627.625
1701666090.314709,14792,1692198.375
1701666118.594072,14809,1690376.875
1701666213.626471,14873,1683600.25
1701666241.887612,14892,1681595.125
1701666293.753838,14925,1678121.25
1701666295.228837,14926,1678016.25
1701666330.998007,14950,1675500.75
1701666448.235219,15027,1667496.0
1701666541.984283,15090,1661014.125
1701666607.505606,15132,1656718.625
1701666613.429866,15136,1656308.625
1701666678.66946,15180,1651818.125
1701666706.905042,15199,1649899.5
1701666809.670977,15266,1643162.125
1701666898.523548,15324,1637372.75
1701666932.663878,15347,1635090.0
1701667055.777318,15428,1627120.375
1701667097.216212,15456,1624380.75
1701667122.588673,15473,1622720.875
1701667125.532388,15475,1622525.875
1701667175.805812,15507,1619408.375
1701667221.96159,15538,1616398.375
1701667309.582857,15597,1610725.125
1701667528.229923,15740,1597124.625
1701667563.92987,15764,1594877.125
1701667577.332131,15773,1594033.25
1701667586.223098,15779,1593471.375
